4191 cerf oui                       le cerf oui , il y
4200 pas encore                     pas encore fini .
4205 pas encore                     j' ai pas encore fini .
4208 as un                          tu as un trop p(e)tit poignet
4222 regarder ensemble              veux les regarder ensemble ?
4243 suis en                        je suis en train de le
4246 trouver un                     pour trouver un biscuit .
4249 moucher un                     juste te moucher un petit
4280 dessiner un                    il faut dessiner un canard ?
4289 fait un                        tu as fait un noeud à
4289 noeud à                       fait un noeud à ta
4298 retourner au                   tu veux retourner au lit ?
4314 est aussi                      guignol il est aussi couché
4316 couches à                     tu te couches à côté de
4344 lapin et                       avec le lapin et le
4344 met en                         on les met en haut
4344 en haut                        les met en haut ?
4350 pas assez                      ne sont pas assez solides
4353 est assise                     elle s' est assise sur
4353 et elle                        une chaise et elle s'
4354 alors on                       alors on ne va pas de
4357 veux aller                     tu veux aller voir odile .
4364 lapin aussi                    le petit lapin aussi .
4366 fait aussi                     , il fait aussi dodo
4375 suis assis                     , je suis assis .
4377 et elle                        et elle est pas solide ,
4381 alors il                       marie , alors il faut
4388 est à                         , c' est à toi
4395 et on                          et on le met où ?
4395 met où                        on le met où ?
4396 jouets à                      coffre à jouets à côté
4405 viens ici                      viens ici !
4412 attends alors                  attends alors !
4418 soit une                       que ce soit une très
4423 fait alors                     qu' on fait alors ,
4433 pas assise                     t(u) es pas assise ,
4470 veux aller                     tu veux aller dans ton lit
4471 pas être                      ça va pas être facile
4483 changer aussi                  faudra le changer aussi .
4486 met où                        on le met où , marie
4501 met où                        on le met où , le
4506 jouets à                      d' autres jouets à réparer
4510 maintenant à                  t(u) arrives maintenant à tirer le
4521 mais un                        oui , mais un p(e)tit .
4535 bien aussi                     ça va bien aussi pour le
4541 veux un                        t(u) en veux un nouveau ?
4542 veux un                        t(u) en veux un propre ?
4547 mais y                         oui , mais y avait pas
4548 donnes à                      tu le donnes à maman
4550 mais attends                   ah , mais attends !
4553 veux un                        tu en veux un comme ça
4558 veux un                        tu veux un comme ça ,
4563 maman elle                     la lolette maman elle comprend
4564 faut enlever                   il faut enlever la lolette ,
4583 manger alors                   pas le manger alors ,
4586 est une                        c' est une girafe .
4587 as eue                         que t(u) as eue .
4588 pas aimé                      elle a pas aimé là
4603 est à                         papa il est à la cuisine
4605 laver ici                      je # laver ici et je
4614 j'suis un                      j'suis un p(e)tit lapin .
4617 pas une                        n' est pas une vache
4632 fait avec                      qu' on fait avec ?
4644 est où                        elle est où , marie ?
4654 est ici                        c' est ici qu' il faut
4656 assieds ici                    tu t' assieds ici ?
4661 pas un                         il a pas un long nez
4674 fait une                       et ça fait une petite bonne
4680 est à                         c' est à toi , oui
4681 veux essayer                   tu veux essayer de la mettre
4683 veux essayer                   tu veux essayer de la mettre
4730 est un                         , c' est un chapeau
4741 mais on                        mais on va aller , on
4742 pas être                      ça doit pas être très agréable
4749 faut ouvrir                    il faut ouvrir ?
4762 mets où                       je les mets où ?
4764 lapins et                      et les lapins et je
4764 mets où                       je les mets où ?
4768 mais y                         mais y en a partout de
4772 mets une                       je te mets une petite
4779 est ouvert                     si c' est ouvert ,
4780 veux une                       tu veux une ou deux granules
4805 est à                         que c' est à toi
4809 souffles un                    tu souffles un peu .
4831 faut enlever                   il faut enlever tes chaussons .
4834 veux aller                     tu veux aller dans ton lit
4844 mais y                         oui , mais y en a
4893 pas aller                      ça va pas aller .
4899 pas aller                      ça va pas aller là .
4900 bien ouvrir                    faut bien ouvrir .
4902 pas enlever                    faut pas enlever les lacets .
4908 mais oui                       mais oui , allez .
4922 jambes un                      mets les jambes un peu écartées
4936 font un                        ils se font un mimi
4936 chat et                        , le chat et le
4939 loin aussi                     est plus loin aussi .
4944 pas abîmer                    faut pas abîmer , comme ça
4947 alors attends                  alors attends !
4953 vois où                       tu vois où il est ?
4954 est où                        il est où le noir ?
4958 autres ils                     tous les autres ils sont blancs
4972 lancer en                      les lancer en haut les ballons
4972 en haut                        les lancer en haut les ballons
4976 est où                        il est où ?
4977 veux ouvrir                    tu veux ouvrir ça là bas
4979 pas ouverte                    l' as pas ouverte hier
4980 as ouverte                     tu l' as ouverte ?
4981 est une                        c' est une lune .
4987 est un                         c' est un gâteau , un
4998 peut ouvrir                    là on peut ouvrir .
4999 en haut                        # en haut ?
5001 en haut                        à mettre en haut .
5006 mais il                        mais il y en a des
5012 est un                         ça c' est un petit lapin
5023 est un                         c' est un chien avec le
5023 chien avec                     est un chien avec le
5029 toutes ouvert                  on a toutes ouvert les
5029 pouvait ouvrir                 qu' on pouvait ouvrir jusqu'
5032 chaussettes et                 prendre les chaussettes et les
5032 amener à                      et les amener à maman
5034 et à                          une chaussette et à côté
5036 amener à                      peux les amener à maman
5037 est une                        , c' est une petite
5041 est à                         , c' est à toi
5042 est ici                        il est ici marie ton coussin
5043 est ici                        il est ici .
5045 est ici                        il est ici .
5052 est une                        ça c' est une tête
5056 fait un                        on a fait un petit cochon
5057 est à                         elle est à l' envers .
5063 paon oui                       un paon oui .
5064 faut encore                    # il faut encore faire l'
5068 veux aller                     tu veux aller au lit ?
5068 aller au                       tu veux aller au lit ?
5073 regarder ici                   on va regarder ici si on
5081 vais aller                     je vais aller t' en chercher
5082 attends un                     attends un petit instant !
5087 donnes un                      tu me donnes un crayon ?
5099 est un                         , c' est un poisson
5109 livres on                      dans les livres on ne peut
5112 dedans aussi                   là dedans aussi tu peux dessiner
5118 lapin aussi                    un petit lapin aussi , oui
5119 et un                          et un petit canard , oui
5121 est aussi                      , c' est aussi un
5122 plutôt une                    c' est plutôt une balle
5124 crayon ici                     pas de crayon ici .
5138 veux aller                     tu veux aller dans le dos
5144 vais aller                     je vais aller chercher du scotch
5144 puis on                        scotch et puis on va
5146 faut encore                    faut encore sortir des peluches marie
5152 est un                         c' est un gentil bébé ?
5160 viens à                       je viens à côté de toi
5166 mets à                        tu te mets à côté ?
5168 et on                          et on met didi sur la
5174 chaussons hein                 mettre des chaussons hein ?
5175 vas avoir                      que tu vas avoir froid
5175 froid aux                      vas avoir froid aux pieds
5182 et hop                         et hop , encore un petit
5185 es assise                      si t(u) es assise quelque
5217 p(u)is il                      p(u)is il est plus épais pour
5219 veux encore                    tu veux encore un kleenex ?
5233 enlever ou                     pas l' enlever ou alors
5233 alors on                       enlever ou alors on met
5235 fermer un                      on va fermer un peu la
5237 bruit avec                     beaucoup de bruit avec papa
5249 mais on                        mais on touche pas ça .
5252 est enregistré                c' est enregistré ça .
5253 est un                         c' est un appareil pour enregistrer
5253 mais on                        enregistrer , mais on peut
5257 veux avec                      si tu veux avec les
5266 donnes un                      m' en donnes un ?
5284 pas agréable                  c' est pas agréable pour les
5285 debout oui                     debout oui , puis après ?
5285 puis après                    oui , puis après ?
5303 puis après                    puis après , qu' est-ce que
5312 autrement on                   sais , autrement on risque
5313 montes aussi                   tu montes aussi ?
5317 fais attention                 , mais fais attention !
5339 jouer avec                     viens jouer avec maman !
5340 jouer avec                     veux pas jouer avec maman
5342 arrêtes ici                   , tu arrêtes ici .
5350 maman elle                     alors , maman elle monte .
5361 montes alors                   tu montes alors .
5362 montes aussi                   tu montes aussi ?
5367 veux aussi                     tu veux aussi monter ?
5368 mais y                         là , mais y a
5370 pas être                      on peut pas être à deux
5375 tiens alors                    tiens alors !
5393 donnes encore                  tu me donnes encore les autres
5399 pattes elles                   les pattes elles vont en bas
5399 vont en                        pattes elles vont en bas
5402 puis encore                    et puis encore là , il
5404 trouves une                    , tu trouves une patte
5415 chat il                        chat il est quoi ?
5416 pas au                         il est pas au lait ?
5426 mais elle                      mais elle est là , la
5434 alors hop                      alors hop , voilà .
5436 taper avec                     taper avec les pieds ?
5451 ben oui                        oh ben oui , c' est
5451 pas agréable                  c' est pas agréable ça
5455 veux autre                     tu veux autre chose ?
5463 directement assise             directement assise .
5467 sauter à                      non , sauter à genoux
5472 autrement on                   autrement on se fait mal aux
5481 maman aussi                    mal et maman aussi .
5487 est à                         papa il est à la cuisine
5488 veux aller                     tu veux aller voir papa ?
5515 ouais elle                     ouais elle est pas très solide
5518 est une                        ça c' est une dame
5522 est une                        que c' est une dame
5528 fait une                       on fait une voiture ?
5530 fait alors                     qu' on fait alors marie
5533 prends un                      prends un mouchoir !
5537 maintenant on                  maintenant on les laisse marie dans
5538 pas un                         c' est pas un mouchoir
5541 pousser où                    vas le pousser où ?
5549 attends alors                  j(e) t' attends alors ?
5555 fait une                       elle a fait une petite voiture
5566 attends oui                    je t' attends oui .
5567 maison en                      construire une maison en attendant
5569 construis une                  je construis une maison .
5571 fais une                       je fais une maison oui .
5571 maison oui                     fais une maison oui .
5576 mais on                        mais on peut en f(aire) .
5576 peut en                        mais on peut en f(aire) .
5582 mais elle                      mais elle tient pas encore très
5582 pas encore                     elle tient pas encore très
5583 est un                         , elle est un peu
5588 est une                        c' est une maison ça ?
5589 est une                        c' est une maison verte et
5609 chariot il                     ton chariot il est rouge .
5612 maintenant on                  mais maintenant on l' a réparé
5613 maintenant il                  oui , maintenant il est réparé
5620 fais une                       je fais une maison , d'
5622 es allée                      , tu es allée au
5623 es allée                      tu es allée au marché avec
5624 es allée                      tu es allée acheter des légumes
5624 légumes et                    acheter des légumes et des
5625 sont où                       ils sont où les légumes ?
5626 as acheté                     t(u) as acheté du pain et
5626 pain et                        acheté du pain et du
5627 peux acheter                   maintenant tu peux acheter autre
5627 acheter autre                  tu peux acheter autre chose
5633 mais après                    marie , mais après il
5633 après il                      , mais après il casse
5635 après il                      après il casse , le chariot
5642 légumes oui                   légumes oui .
5656 pas un                         c' est pas un citron
5663 est orange                     , c' est orange .
5665 est un                         ça c' est un chou fleur
5681 est une                        , c' est une tomate
5691 est un                         , c' est un fruit
5692 est un                         c' est un fruit .
5693 est une                        c' est une pomme .
5694 mais y                         mais y a pas de fleurs
5695 est un                         ça c' est un poireau .
5699 est un                         c' est un maïs .
5703 pas une                        c' est pas une fleur
5704 est une                        c' est une citrouille .
5705 est une                        ça c' est une poire .
5721 donnez une                     vous me donnez une orange ,
5722 donnez une                     vous me donnez une orange ,
5723 est un                         ça c' est un citron
5724 dehors encore                  en a dehors encore des
5726 est une                        ça c' est une orange .
5735 un ou                          a encore un ou deux
5738 bas y                          là bas y a la citrouille
5768 jouer avec                     tu veux jouer avec ça ?
5771 vais ouvrir                    je vais ouvrir , marie .
5773 vais ouvrir                    je vais ouvrir .
5776 est ouvert                     maintenant c' est ouvert .
5783 est à                         oui c' est à toi .
5784 est à                         mais tout est à toi ici
5787 souffler alors                 il faut souffler alors dans
5791 souffles avec                  puis tu souffles avec le
5793 maintenant encore              essuie maintenant encore un peu !
5798 souffles avec                  tu souffles avec le nez ,
5805 pas une                        t(u) as pas une poche là
5806 as une                         t(u) as une poche là ?
5808 as une                         t(u) as une poche , mais
5808 mais elle                      poche , mais elle est
5814 mais elle                      poche , mais elle est
5828 maman elle                     ici , maman elle a une
5845 attends alors                  je t' attends alors .
5849 mais on                        mais on n' a pas d(e)
5854 est où                        c' est où la cabane ?
5860 mais elle                      mais elle a pas compris maman
5866 maintenant on                  voilà , maintenant on a enlevé
5867 veux aussi                     tu veux aussi enlever la culotte
5871 difficiles à                  elles sont difficiles à enfiler
5875 donner un                      vais te donner un mouchoir
5881 assieds où                    j(e) m' assieds où ?
5883 donner à                      veux lui donner à manger
5898 fait un                        t' es fait un p(e)tit
5911 après on                      après on prend les chaussures et
5911 chaussures et                  prend les chaussures et p(u)is
5911 p(u)is on                      chaussures et p(u)is on fait
5915 fais attention                 tu fais attention de ne pas
5916 fais attention                 tu fais attention de ne pas
5940 briques à                     donnes des briques à manger
5940 manger à                      briques à manger à ton
5963 fruits et                      tous les fruits et les
5967 veux enlever                   tu veux enlever les chaussons ?
5969 fais attention                 fais attention où tu mets les
5969 attention où                  fais attention où tu mets les
5970 ongles aujourd'hui             couper les ongles aujourd'hui ?
5972 deviennent un                  , ils deviennent un p(e)tit
5973 jouer avec                     on peut jouer avec les
5978 fais une                       , tu fais une maison
5984 fruits ouais                   et les fruits ouais .
5998 veux aller                     tu veux aller où ?
5998 aller où                      tu veux aller où ?
5999 veux aller                     ça tu veux aller ?
6002 est une                        c' est une maison marie ?
6006 est un                         que c' est un avion
6014 mais il                        mais il faut le laisser marie
6021 petit alors                    un tout petit alors .
6035 est un                         c' est un poil du blaireau
6036 est un                         c' est un poil dessus là
6042 pas un                         c' est pas un blaireau
6052 pas un                         n' était pas un raton
6053 est un                         c' est un putois , c'
6053 est un                         , c' est un putois
6054 putois il                      un putois il s' appelle lui
6059 comment on                     et puis comment on fait une
6059 fait une                       comment on fait une tour
6060 as essayé                     t(u) as essayé la tour ?
6065 faut attendre                  faut attendre que la tour elle
6066 deux encore                    en reste deux encore hm
6080 veux aller                     tu veux aller où ?
6080 aller où                      tu veux aller où ?
6081 est où                        il est où le poisson ?
6089 p(u)is après                  p(u)is après qu' est-ce qu' elle
6092 ouais elle                     ouais elle le met sur les
6093 et elle                        et elle frotte , scratch .
6096 puis après                    et puis après elle se fait
6096 après elle                    et puis après elle se fait
6096 bizarres avec                  des coiffures bizarres avec la
6097 cheveux ils                    quand les cheveux ils sont
6100 ouais elle                     ouais elle met de la mousse
6102 puis ici                       et puis ici ?
6103 cheveux ouais                  rince les cheveux ouais .
6104 puis après                    et puis après , ils sont
6110 alors elle                     alors elle a les mains toutes
6110 sales ici                      mains toutes sales ici .
6111 fait ici                       qu' elle fait ici ?
6117 ouais elle                     ouais elle pousse le tabouret .
6130 alors elle                     alors elle la met dans une
6133 puis après                    et puis après , ben je
6135 fais attention                 tu fais attention hein ?
6135 attention hein                 tu fais attention hein ?
6145 est assis                      qu' on est assis ?
6172 ailleurs il                    , d' ailleurs il lui
6173 est où                        il est où ?
6174 volet ici                      manque un volet ici .
6175 volet ici                      manque un volet ici .
6176 pas où                        ne sais pas où il
6191 p(u)is après                  et p(u)is après ?
6192 p(u)is encore                  p(u)is encore ?
6200 bien assise                    reste bien assise !
6203 p(u)is après                  et p(u)is après ?
6204 moulin il                      le moulin il est là haut
6220 est une                        c' est une photo ?
6222 est abîmée                   elle est abîmée la photo ?
6223 mauvais état                  peu en mauvais état .
6227 veux un                        tu veux un jus d' orange
6232 chantes avec                   tu chantes avec moi ?
6248 chaussures et                  mettre ses chaussures et elle
6248 et elle                        ses chaussures et elle tient
6252 fais attention                 , tu fais attention ,
6265 commissions avec               faire des commissions avec ce
6266 vas acheter                    que tu vas acheter ?
6267 vas acheter                    tu vas acheter du pain ?
6270 vas encore                     tu vas encore acheter d' autres
6274 voulais acheter                tu voulais acheter des fruits et
6274 fruits et                      acheter des fruits et légumes
6277 voulez acheter                 que vous voulez acheter ,
6283 fruits et                      même quelques fruits et quelques
6288 voulez un                      vous voulez un peu de chou
6298 accord alors                   pas d' accord alors .
6299 alors on                       ça , alors on enlève
6300 donner à                      tu veux donner à manger à
6300 manger à                      donner à manger à valérie
6304 peux ouvrir                    je peux ouvrir le paquet d'
6306 goûter un                     tu veux goûter un petit peu
6326 souffles un                    , tu souffles un peu
6328 en haut                        une tout en haut là
6333 fais attention                 fais attention si elle va à
6348 maman elle                     mais maman elle est pas là
6367 alors on                       alors on va aller changer la
6370 beaucoup avec                  déjà fait beaucoup avec papa
6371 alors encore                   alors encore quelques bulles , puis
6371 puis après                    bulles , puis après on
6371 après on                      , puis après on fait
6371 fait un                        après on fait un puzzle
6376 maman elle                     maman elle va essayer de souffler
6383 maman elle                     maman elle en a attrapé une
6389 as enlevée                    tu l' as enlevée .
6399 fait un                        on fait un puzzle ?
6401 maintenant avec                ça suffit maintenant avec ça .
6423 regarder un                    tu veux regarder un livre ?
6431 est en                         , il est en haut
6431 en haut                        il est en haut .
6432 bientôt aller                 tu vas bientôt aller au
6432 aller au                       vas bientôt aller au lit
6437 doucement oui                  doucement oui , tu as raison
6444 maintenant elle                mais maintenant elle est trop petite
6445 maintenant elle                maintenant elle est trop petite .
6446 as une                         tu en as une autre maintenant
6450 maman elle                     puis maman elle se met où
6450 met où                        elle se met où ?
