42285 et y                           avait papy et y avait
42290 cherches à                    que tu cherches à faire
42297 pas une                        c' est pas une raison
42302 éléphant et                  l' éléphant et son p(e)tit éléphanteau
42302 p(e)tit éléphanteau          et son p(e)tit éléphanteau .
42305 pas un                         c' est pas un temps pour
42307 accident éléphant            catastrophe accident éléphant !
42313 maman éléphant               fois la maman éléphant aussi
42313 éléphant aussi               la maman éléphant aussi .
42323 bon une                        sent tellement bon une fleur
42331 bon aussi                      elle sent bon aussi celle ci
42335 et alors                       et alors tu m(e) montres la
42341 as un                          t(u) as un tout p(e)tit micro
42346 et oui                         et oui .
42348 est où                        marie il est où ?
42352 est où                        banane elle est où la
42356 sont où                       elles sont où les bananes ?
42375 pas une                        c' est pas une banane
42379 bruit et                       fait du bruit et puis
42410 pas une                        c' est pas une fleur
42432 et où                         et où alo(rs) où encore ?
42437 non ici                        ah non ici ?
42451 vais aller                     j(e) vais aller chercher un mouchoir
42451 chercher un                    vais aller chercher un mouchoir
42451 et un                          pour toi et un mouchoir
42456 chacun a                       chacun a son mouchoir .
42457 mets à                        tu l(e) mets à la poubelle
42462 voix et                        enregist(r)e sa voix et oh
42462 et oh                          sa voix et oh .
42463 et on                          et on enregistre son image .
42467 ben essaie                     et ben essaie d(e) retrouver c(e)
42476 bon allez                      bon allez moi j' aime bien
42486 et oui                         et oui .
42504 bien avoir                     tu aimes bien avoir un sac
42506 bruit après                   fait du bruit après dans
42510 fait un                        ça fait un p(e)tit grésillement .
42527 vas où                        tu vas où ?
42534 alors où                      alors où est-ce qu' il y
42535 alors où                      alors où est-ce que maman elle
42535 maman elle                     est-ce que maman elle a
42539 non alors                      là non alors c' est peut-être
42545 gardes à                      tu les gardes à la
42551 trop haut                      c' est trop haut pour
42552 pas ouvrir                     n(e) peux pas ouvrir toute
42553 allez on                       allez on retourne par là ?
42554 pas occupée                   en es pas occupée aujourd'hui
42555 restés au                     s sont restés au lit
42561 pas êt(r)e                    ça doit pas êt(r)e la bonne
42563 mais oui                       mais oui mais lui i(l) va
42564 clés aussi                    a ses clés aussi oui
42569 pas à                         mets le pas à la bouche
42571 pas à                         n(e) met pas à la
42572 pas à                         oui mais pas à la bouche
42575 jouer à                       j(e) vais jouer à au
42576 jouer au                       j(e) vais jouer au loto .
42577 alors où                      alors où est le poisson ?
42592 alors on                       ou alors on , on décroche
42592 mais on                        on décroche mais on dit
42602 ben on                         oh ben on va pas rapp(e)ler
42617 veux encore                    tu en veux encore un p(e)tit
42618 mets un                        j' en mets un fond de
42621 pas un                         c' est pas un goûter
42638 surtout un                     j(e) vois surtout un gros
42644 pas euh                        faut pas euh faire ça si
42669 veux aller                     tu veux aller l(e) chercher ?
42673 maman aussi                    y a maman aussi .
42674 et oui                         et oui elle est là .
42685 est aussi                      il est aussi dans la caméra
42692 transformer en                 vas t(e) transformer en .
42693 veux encore                    tu en veux encore ?
42700 p(u)is on                      p(u)is on essaie d(e) cont ,
42701 hein on                        hein on retourne vers le loto
42717 pas à                         t(u) arrives pas à mett(r)e le
42721 mets où                       tu le mets où ?
42758 as arrêté                    là tu as arrêté .
42767 lourd hein                     c' est lourd hein ?
42777 enregistrer i(l)               veux t' enregistrer i(l) faut
42778 bon hein                       c' est bon hein le
42792 mets où                       tu l(e) mets où ?
42797 sais où                       puisque tu sais où on l(e)
42801 pris un                        t(u) as pris un autre jouet
42805 met hein                       on l(e) met hein ?
42818 mets où                       je l(e) mets où celui
42828 ben on                         oh ben on va s' arrêter
42839 sais où                       tu sais où elle est l'
42848 et oui                         et oui .
42852 papillon encore                a le papillon encore .
42859 ben y                          ben y en a plus .
42860 mais il                        oui mais il est terminé .
42861 bib(e)ron est                  le bib(e)ron est terminé .
42868 ben i(l)                       oh ben i(l) faut l(e) garder
42878 continuer à                   tu veux continuer à boire
42882 enregistrer i(l)               pour t' enregistrer i(l) faut
42884 dis alors                      que tu dis alors ?
42887 allumer ou                     pour allumer ou pour éteindre .
42889 boutons aussi                  a des boutons aussi .
42890 as éteint                     , tu as éteint là
42898 pas un                         c' est pas un téléphone .
42904 voix aussi                     enregist(r)e ta voix aussi avec
42908 chantes euh                    tu chantes euh , bateau ?
42926 ronds on                       des petits ronds on dit
42928 bisous aujourd'hui             beaucoup d(e) bisous aujourd'hui .
42931 fais un                        j(e) te fais un bisou
42932 câlins aussi                  ou des câlins aussi ?
42940 et oui                         et oui là aussi .
42943 oreilles aussi                 a deux oreilles aussi .
42947 fait avec                      qu' on fait avec ces
42949 dit au                         p(eu)t êt(r)e dit au revoir
42957 faut un                        qu' i(l) faut un outil
42958 faut un                        i(l) faut un tournevis .
42961 sais où                       tu sais où ils sont ?
42963 et oui                         et oui c' est par là
42966 pas être                      ça doit pas être un
42967 affaires à                    laisser les affaires à papa
42970 et oui                         et oui .
43000 nous on                        ben nous on appelle ça comme
43009 pas un                         c' est pas un bâteau
43010 mets autour                    que tu mets autour du
43018 maman elle                     maman elle a un sac oui
43029 vas en                         que tu vas en faire
43032 veux en                        que tu veux en faire
43033 débobiner hein                peux l(e) débobiner hein .
43042 fais attention                 fais attention hein ?
43042 attention hein                 fais attention hein ?
43045 attention à                   attention à ton cou .
43052 vas en                         que tu vas en faire
43053 ben oui                        ah ben oui .
43060 mais on                        je sais mais on les
43064 vont au                        i(l) s vont au dodo ?
43065 beaucoup au                    en as beaucoup au ,
43067 fait avec                      qu' on fait avec tous
43072 nez aussi                      est le nez aussi qui
43077 mais on                        oui mais on dessine pas sur
43080 bien expliqué                 a déjà bien expliqué .
43081 livres i(l)                    les livres i(l) s sont déjà
43083 veux une                       tu veux une feuille marie ?
43091 donner une                     vais t(e) donner une feuille
43096 pas aller                      t(u) étais pas aller chercher ,
43096 crayons au                     , les crayons au départ
43098 pas aller                      t(u) étais pas aller chercher quelque
43100 pas aller                      t(u) étais pas aller chercher un
43100 chercher un                    pas aller chercher un mouchoir
43106 livres oui                     a des livres oui .
43107 et où                         et où i(l) s sont les
43117 avait essayé                  qu' on avait essayé , quand
43121 alors on                       alors on enregistre maman comme ça
43123 (en)fin elle                   (en)fin elle enregistre p(eu)t êt(r)e pas
43127 et alors                       et alors toi tu en as
43127 as un                          tu en as un là
43135 ben on                         vraiment pas ben on va
43135 mais on                        autre chose mais on va
43137 ben alors                      ben alors , et ben oui
43137 ben oui                        , et ben oui .
43138 bien avoir                     t(u) aimes bien avoir un sac
43139 toujours à                    tu d(e)mandes toujours à avoir un
43150 met un                         on met un * on met
43150 met un                         * on met un p(e)tit
43159 et oui                         et oui .
43160 maman et                       celui d(e) maman et celui
43162 et oui                         et oui .
43167 bien hein                      c' est bien hein .
43177 maint(e)nant il                dodo , maint(e)nant il est
43179 as appris                      qu(e) tu as appris depuis
43180 as appris                      ah t(u) as appris maman .
43193 mais euh                       ah oui mais euh , c'
43197 important hein                 très très important hein .
43200 alors on                       alors on fait autre chose ?
43200 fait autre                     alors on fait autre chose ?
43210 est où                        bah il est où le deux
43217 deux un                        y a deux un .
43227 sont où                       , elles sont où les
43238 est où                        carotte elle est où ?
43248 trouves où                    tu les trouves où les gâteaux
43250 tout alors                     tu sais tout alors .
43279 cochon il                      et le cochon il a faim
43283 veux encore                    j' en veux encore .
43288 fais exprès                   tu fais exprès d(e) le faire
43291 et il                          et il a soif aussi ?
43292 donner un                      être lui donner un verre
43317 aider à                       vais l' aider à manger
43327 as un                          tu as un micro .
43329 maman aussi                    est à maman aussi .
43353 bien encore                    en voudrais bien encore un
43357 bien un                        j' aim(e)rais bien un p(e)tit
43359 bien un                        j' aim(e)rais bien un p(e)tit
43377 donnes un                      tu me donnes un peu la
43389 lait ou                        avait du lait ou de
43389 mais on                        l' eau mais on en
43391 pas hein                       t(u) aimes pas hein .
43401 ben alors                      et ben alors , n' essaie
43404 es au                          don(c) tu es au soleil
43406 es au                          t(u) es au soleil .
43409 temps a                        don(c) le temps a changé
43410 matin i(l)                     que c(e) matin i(l) f(ai)sait
43413 plus haut                      t' am(e)ner plus haut .
43417 plus haut                      t' am(e)ner plus haut marie
43420 pas un                         n(e) suis pas un ascenceur
43438 non y                          bah non y a personne là
43445 faut appuyer                   qu' i(l) faut appuyer .
43457 alors attends                  alors attends , on tourne les
43472 et oui                         et oui là y en a
43501 et ali                         et ali et ben , on
43513 mais on                        ah , mais on peut pas
43513 pas attendre                   on peut pas attendre un
43514 jouer encore                   peut pas jouer encore un
43516 alors attends                  alors attends tu restes ici .
43516 restes ici                     attends tu restes ici .
43520 endroits où                   indiques les endroits où ,
43526 donner un                      vais t(e) donner un p(e)tit
43539 pas un                         c' est pas un endroit pour
43541 puis on                        et puis on , on part
43547 après oui                     à marie après oui .
43557 maman elle                     maman elle en mange un petit
43557 bout hein                      un petit bout hein .
43563 chaud ou                       il est chaud ou il est
43565 maman oui                      est à maman oui .
43566 puis après                    liv(r)e et puis après j(e)
43585 mets un                        t(u) en mets un peu partout
43596 bois un                        tu bois un p(e)tit peu .
43598 sales et                       mains toutes sales et puis
43617 as aux                         tu les as aux pieds
43625 veux un                        tu veux un , un ,
43639 et oui                         et oui , t(u) es trop
43641 énerves hein                  tu t' énerves hein .
43647 allez enlève                  allez enlève le .
43662 maman oui                      est pour maman oui .
43674 et oui                         et oui .
43679 vois oui                       je vois oui .
43682 mets à                        tu l(e) mets à la poubelle
43686 est où                        c' est où la bas ?
43688 sais y                         et tu sais y a papa
43691 cacher en                      veux t(e) cacher en fait
43702 veux une                       tu veux une crème ?
43723 ouais un                       ouais un camion d(e) pompier .
43726 et oui                         et oui .
43748 en haut                        on va en haut .
43749 nous on                        mais nous on va on va
43749 rester en                      on va rester en bas
43750 maman elle                     alors maman elle veut fermer la
43754 et on                          dame , et on reste
43755 rien à                        on a rien à faire en
43755 en haut                        à faire en haut marie
43756 sont ici                       tes jouets sont ici .
43760 pas une                        c' est pas une raison
43763 et oui                         et oui .
43799 pot oui                        un p(e)tit pot oui .
43802 poires en                      des poires en fait .
43809 suis assise                    je suis assise .
43813 as une                         tu en as une là je
43830 tiennes ou                     sont les tiennes ou ce
43832 as oublié                     t(u) as oublié d(e) mettre le
43833 puis y                         et puis y a quoi aussi
43837 met aussi                      qu' on met aussi .
43843 bonnet à                      mets l(e) bonnet à marie
43847 rester à                      on va rester à l'
43852 moins en                       a d(e) moins en moins
43855 maman et                       micro à maman et p(u)is
43861 peux encore                    tu peux encore appuyer plus fort
43866 as un                          , t(u) as un p(e)tit
43866 dos après                     dans l(e) dos après .
43869 p(u)is on                      (et) p(u)is on met cel .
43872 un et                          en ai un et puis
43872 as un                          t(u) en as un .
43873 chacun un                      on a chacun un micro .
43880 voulais aller                  alors tu voulais aller chercher une
43880 chercher une                   voulais aller chercher une aut(re)
43881 sont où                       elles sont où les fleurs ?
43883 donnes une                     m' en donnes une autre
43902 faut appuyer                   faut appuyer j(e) crois hein .
43902 crois hein                     appuyer j(e) crois hein .
43903 faut appuyer                   faut appuyer bien fort .
43916 son aussi                      enregistre le son aussi .
43926 fort hein                      mett(re) moins fort hein .
43928 faut enregistrer               faut , faut enregistrer alors
43928 enregistrer alors              , faut enregistrer alors à
43928 alors à                       faut enregistrer alors à c(e)
43929 faut appuyer                   faut appuyer sur le bouton jaune
43930 faut enregistrer               et puis faut enregistrer .
43932 lait aussi                     dis du lait aussi ?
43933 parler euh                     j(e) peux parler euh ,
43941 veux enregistrer               si tu veux enregistrer faut
43941 faut appuyer                   veux enregistrer faut appuyer aussi
43941 appuyer aussi                  enregistrer faut appuyer aussi sur
43944 en haut                        elle monte en haut de
43945 et après                      et après elle va au garage
43945 après elle                    et après elle va au garage
43946 est où                        est elle est où il
43946 est où                        où il est où l(e)
43967 fait un                        on fait un peu des duplos
43973 ben alors                      et ben alors on essaie d(e)
43973 alors on                       et ben alors on essaie d(e)
43974 comment on                     comment on va faire ?
43977 pas évident                   c' est pas évident hein d(e)
43977 évident hein                  est pas évident hein d(e)
43981 mets un                        tu lui mets un oeil ?
43986 mis un                         en as mis un d(e)
43986 p(u)is un                      là (et) p(u)is un d(e)
43990 bien hein                      tient pas bien hein .
43992 bien appuyer                   faut bien appuyer pour que ça
43998 bien en                        je tiens bien en d(e)ssous
44011 comment on                     alors comment on fait un nez
44011 fait un                        comment on fait un nez
44015 jouer à                       tu veux jouer à ça ?
44018 alors elles                    ou alors elles sont ailleurs ?
44018 sont ailleurs                  alors elles sont ailleurs ?
44027 tiens elles                    tiens elles sont là .
44034 regarder une                   , faut regarder une aut(re) face
44050 es une                         t(u) es une coquine .
44061 et à                          et à côté , c' est
44068 ben essaie                     et ben essaie , essaie d'
44068 trouver un                     d' en trouver un .
44069 sont où                       i(l) s sont où les ronds
44069 ronds autrement                où les ronds autrement ?
44073 et à                          et à côté , c' est
44080 fait un                        en as fait un autre
44117 souvent hein                   c' est souvent hein qu'
44135 aller où                      mais pour aller où ?
44144 mais en                        dormait bien mais en fait
44152 donner à                      veux lui donner à manger
44154 attends y                      bah attends y en a déjà
44156 prends un                      lui en prends un peu
44157 ben i(l)                       ben i(l) dort tu crois ?
44162 pas en                         on va pas en mettre
44163 pas à                         dehors mais pas à l'
44171 lait aussi                     as du lait aussi ?
44173 ben il                         ben il a rien mangé finalement
44174 ben encore                     ben encore .
44195 chantes une                    tu lui chantes une chanson ?
44197 tomber aussi                   i(l) va tomber aussi hein
44199 bois un                        j(e) bois un verre d' eau
44201 allez on                       allez on fait tchin ?
44204 prend un                       on prend un deuxième verre ?
44211 bien encore                    j(e) veux bien encore un
44222 beaucoup hein                  on boit beaucoup hein .
44223 donnes aussi                   tu m(e) donnes aussi une
44224 donner une                     vas m(e) donner une assiette
44226 pas une                        c' est pas une assiette
44229 prends un                      ah je prends un verre aussi
44231 prends une                     toi tu prends une assiette ou
44238 et à                          à papa et à marie
44241 peux avoir                     j(e) peux avoir une fourchette moi
44248 manger hein                    vais bien manger hein .
44250 lait hein                      , son lait hein .
44261 donner une                     faut lui donner une cuillère
44270 hein aussi                     la prendre hein aussi .
44272 fait hein                      plus vite fait hein .
44278 ben on                         on ben on va garde le
44283 pas utilisé                   tu as pas utilisé encore
44287 et on                          et on l(e) donne à bébé
44287 pas à                         l(e) donne pas à bébé
44295 hein à                        du mal hein à tenir
44297 maman aussi                    pour maman aussi .
44324 ben il                         ben il aura bien mangé hein
44331 puis au                        et puis au d(e)ssus du poisson
44342 bas oui                        a là bas oui .
44343 jouer à                       tu veux jouer à ce jeu
44344 ben alors                      eh ben alors on va laisser
44344 alors on                       eh ben alors on va laisser
44346 ouais hop                      ouais hop .
44352 hein où                       hein où est-ce que tu as
44382 as aidé                       tu l' as aidé .
44383 mets où                       tu l(e) mets où l'
44399 est où                        oreille elle est où ?
44410 câlin ouh                     est un câlin ouh la
44411 droit à                       j' ai droit à un câlin
44420 mais on                        bientôt manger mais on va
44420 lait à                        manger du lait à midi
44421 mais à                        mais à midi on fait un
44421 fait un                        midi on fait un repas
44434 fais avec                      que tu fais avec ton
44441 dos ou                         sur le dos ou sur
44443 pas où                        n(e) sais pas où est
44446 était assise                  maman qui était assise sur
44460 poisson il                     le poisson il est parti aussi
44461 alors on                       alors on r(e)garde les p(e)tites cartes
44468 ben on                         et ben on va prendre une
44471 faut appuyer                   ouh faut appuyer fort hein .
44471 fort hein                      faut appuyer fort hein .
44475 veux appuyer                   tu veux appuyer sur les autres
44480 faut encore                    faut encore tourner .
44482 faut encore                    faut encore tourner .
44493 maint(e)nant i(l)              crois qu(e) maint(e)nant i(l) faut
44494 et à                          le jaune et à c(e)
44496 faut appuyer                   ah i(l) faut appuyer plus fort
44507 faut appuyer                   faut appuyer plus fort sur la
44515 diriges où                    tu l(e) diriges où là
44521 diriges où                    tu l(e) diriges où là ?
44524 es une                         , t(u) es une cascadeuse
44533 mais oui                       ah mais oui mais mais j(e)
44534 pas hein                       je peux pas hein !
44540 veux aller                     tu veux aller là haut ?
44546 avais oublié                  hein t(u) avais oublié ?
44547 avais oublié                  t(u) avais oublié la caméra ?
44563 préparer à                   on va préparer à manger
44565 allez allez                    allez allez quoi ?
44567 aller où                      , bah aller où ?
44577 fois ou                        une fois ou deux .
44578 mais euh                       mais euh .
44579 est aussi                      bon c' est aussi du
44579 avez acheté                   que vous avez acheté ,
44583 donner un                      je vais donner un p(e)tit
44584 maman et                       micro pour maman et un
44584 et un                          pour maman et un micro
44587 ben oui                        oh ben oui , * .
44594 ben elle                       ah ben elle est jolie en
44602 avant hier                     non , avant hier ,
44608 rapport euh                    , par rapport euh à
44609 et alors                       oh , et alors , le
44611 départ euh                    ça au départ euh ,
44611 est euh                        euh , est euh est
44611 fait un                        comme ayant fait un mauvais
44615 mais oui                       mais oui , alors on va
44615 alors on                       oui , alors on va
44616 mien aurait                    alors le mien aurait dû être
44617 avait oublié                  lui il avait oublié de
44629 et euh                         semaines , et euh .
44630 et à                          et à neuf semaines , on
44637 et il                          chaud , et il faut
44639 et on                          et on va pouvoir commencer .
44651 mais oui                       mais oui , tu s .
44652 nathan aussi                   tu dis nathan aussi .
44656 est où                        elle est où , la mandarine
44658 et il                          et il y en a une
44663 toucher au                     dois pas toucher au tien
44666 après euh                     mais , après euh ,
44666 amuser avec                    plus s' amuser avec ?
44677 veux emporter                  tu veux emporter ça ?
44682 et on                          et on l(e) met dans l(e)
44686 voudrais euh                   je voudrais euh une tomate s'
44688 alors euh                      alors euh , un citron .
44689 donnes un                      tu me donnes un citron ,
44693 dis au                         je te dis au r(e)voir
44694 vais aller                     je vais aller dans un aut(r)e
44695 ben alors                      ah ben alors est-ce que je
44695 alors est-ce                   ah ben alors est-ce que je
44695 peux avoir                     que je peux avoir des
44696 proposez alors                 vous m(e) proposez alors ?
44699 bien une                       je veux bien une pomme
44701 alors euh                      alors euh , une fleur .
44714 mais oui                       mais oui , ça fait du
44715 soulèves un                   tu l(e) soulèves un peu
44717 rien à                        y a rien à ,
44726 puis en                        , et puis en plus
44737 peux avoir                     , je peux avoir ça
44752 ben au                         ben au revoir .
44766 donnes un                      tu m(e) donnes un livre ?
44767 donnes euh                     tu m(e) donnes euh une
44769 livres alors                   prendre des livres alors ?
44782 tiens on                       tiens on va l(e) voir en
44785 et y                           déjà et y a un .
44811 vert il                        le vert il est où ?
44811 est où                        vert il est où ?
44825 et oui                         et oui , des lunettes .
44826 lunettes aussi                 a des lunettes aussi .
44831 pas encore                     on connaît pas encore ,
44841 et oui                         et oui .
44851 bientôt en                    tu vas bientôt en avoir un
44873 et oui                         et oui , un papillon .
44882 bas oui                        , là bas oui ,
44893 plus où                       , j'sais plus où elle
44910 papier en                      est du papier en fait
44912 pas il                         c' est pas il est
44912 pas en                         il est pas en papier
44923 sacs à                        , les sacs à dos
44926 es en                          que tu es en train
44931 pas un                         c' est pas un bateau
44932 pas un                         c' est pas un gâteau .
44939 quand i(l)                     prend , quand i(l) pleut
44951 mais on                        peu , mais on l(e)
44953 sert à                        ça sert à quoi ?
44954 sont à                        , qui sont à maman
44976 ressemblent à                 qui qui ressemblent à celle ci
44984 et oui                         et oui .
44998 joues avec                     tu joues avec la marionette ?
45003 main à                        était la main à maman
45004 main à                        est la main à marie
45013 main assez                     pas la main assez grande
45021 pas encore                     n' est pas encore assez
45022 faut attendre                  i(l) faut attendre quelques années .
45023 ailes en                       les deux ailes en même
45034 fais exprès                   , tu fais exprès .
45039 et à                          et à la main .
45043 jouait aux                     si on jouait aux animaux
45045 donnes à                      t(u) en donnes à marie ,
45045 donnes à                      tu en donnes à maman
45045 maman aussi                    donnes à maman aussi .
45067 sert à                        ça sert à quoi , d(e)
45068 pas amusant                    c' est pas amusant .
45072 comment s                      comment s i(l) s' appelle ?
45074 fait hi                        celui qui fait hi ?
45083 prends un                      tu en prends un autre ?
45086 comment i(l)                   comment i(l) s' appelle , celui
45114 met en                         on te met en culotte .
45117 pot euh                        prend l(e) pot euh .
45121 et on                          temps , et on change
45127 tout alors                     besoin d(e) tout alors .
45129 vas aller                      tu vas aller tu veux aller
45129 veux aller                     aller tu veux aller où
45129 aller où                      tu veux aller où ?
45130 veux aller                     tu veux aller chercher l(e) pot
45132 alors on                       alors on ouvre ?
45147 p(u)is on                      et p(u)is on sort .
45160 monsieur il                    mais l(e) monsieur il est
45165 et alors                       et alors , tu l(e) places
45168 ben oui                        et ben oui , on l(e)
45172 et alors                       et alors ce clown là on
45172 met où                        on le met où ?
45186 mais y                         ah mais y a aussi un
45198 et un                          petit micro et un gros
45199 est où                        il est où le gros micro
45209 fait oui                       barrette en fait oui .
45212 et oui                         et oui .
45214 jouer au                       tu veux jouer au ballon ?
45216 est aussi                      ça c' est aussi un
45217 jouer avec                     tu veux jouer avec ce ballon
45218 jouer avec                     tu veux jouer avec le
45232 ben alors                      et ben alors mets le là
45248 jouer à                       tu veux jouer à la
45258 et y                           et y en a encore une
45260 dedans y                       dedans y en a encore une
45264 ait une                        y en ait une petite
45267 et heuh                        et heuh , et papa p(eu)t
45267 avait une                      y en avait une petite
45299 remet à                       j(e) le remet à sa place
45305 attention au                   attention au fil .
45311 gros ou                        , un gros ou un
45325 pas entendu                    j' ai pas entendu .
45327 veux écouter                  , tu veux écouter d(e)
45336 tours et                       trois p(e)tits tours et puis
45340 chanson avec                   a une chanson avec un
45341 est où                        elle est où ?
45342 chanson avec                   là la chanson avec le
45345 et elle                        et elle est où alors maint(e)nant
45345 est où                        et elle est où alors maint(e)nant
45352 et oui                         et oui .
45354 ben assis                      eh ben assis toi , sur
45355 dedans oui                     les mettre dedans oui .
45356 alors on                       alors on commence par la plus
45359 puis après                    puis après comment on fait ?
45359 comment on                     puis après comment on fait ?
45360 ben attends                    ah ben attends .
45361 pas entière                   elle est pas entière celle
45363 et hop                         et hop .
45372 alors on                       une petite alors on la
45375 puis on                        et puis on la met dans
45378 ben alors                      et ben alors vas y toi
45393 pas hein                       j(e) crois pas hein .
45396 mis entière                   as pas mis entière .
45406 mais elle                      mais elle est , elle est
45421 puis elle                      et puis elle on va la
45423 pas à                         t(u) arrives pas à fermer la
45429 est où                        c' est où la tête ?
45437 et oui                         et oui peut être .
45439 mais i(l)                      mais i(l) faut trouver les ,
45451 fermer hein                    dur à fermer hein .
45454 mais on                        être drôle mais on lance
45459 pas une                        c' est pas une tête
45471 fais un                        tu fais un câlin .
45479 attends elle                   oh attends elle sont en train
45479 sont en                        attends elle sont en train
45481 sont en                        elles sont en train d(e) tomber
45486 ouais elle                     ah ouais elle tombe .
45488 dirait un                      là on dirait un clown
45491 dirait un                      on dirait un clown .
45493 rester avec                    tu vas rester avec le nez
45496 jouer avec                     veux pas jouer avec les
45498 jouer à                       tu veux jouer à ça ?
45501 mais est-ce                    oui mais est-ce qu' i(l) y
45505 ben on                         oh ben on va attendre un
45508 jouer à                       veux pas jouer à la
45520 met en                         on le met en mille morceaux
45530 faut appuyer                   faut appuyer plus , pour qu(e)
45537 pas appuyer                    faut pas appuyer sur le jaune
45539 faut appuyer                   voilà , faut appuyer sur le
45540 soit allumée                  verte elle soit allumée faut
45540 faut appuyer                   soit allumée faut appuyer sur
45545 deux en                        sur les deux en même
45547 puis un                        et puis un peu plus fort
45551 attention au                   attention au fil .
45568 pas un                         c' est pas un ballon non
45570 es en                          attends t(u) es en train de
45573 veux escalader                 si tu veux escalader tu
45573 tomber hein                    risques d(e) tomber hein .
45575 alors attends                  alors attends .
45583 écarter alors                 vais m' écarter alors .
45590 justement y                    et justement y en a d'
45591 chaussures à                  est les chaussures à qui
45594 met où                        j(e) les met où ?
45602 tourner hein                   êt(r)e les tourner hein .
45604 pas aller                      ça va pas aller j(e) crois
45613 chercher et                    pouvoir t chercher et trouver
45614 est où                        il est où l(e) pantalon là
45672 main encore                    pas d(e) main encore not(r)e
45675 sont où                       elles sont où les mains du
45687 mets ici                       tu mets ici ?
45697 jouer à                       tu veux jouer à autre
45708 en haut                        qu(i) est en haut là
45716 faut une                       il lui faut une bavette
45717 non il                         non il a pas d(e) bavette
45718 chercher une                   on va chercher une bavette ?
45720 chercher une                   je vais chercher une bavette ?
45722 vais aller                     ben j(e) vais aller chercher
45722 chercher une                   vais aller chercher une bavette
45727 et ouais                       et ouais .
45732 mais assieds                   la , mais assieds toi
45734 prêt à                       il est prêt à manger .
45746 et on                          et on met là .
45754 puis i(l)                      et puis i(l) boit l(e) bib(e)ron
45754 bib(e)ron aussi                boit l(e) bib(e)ron aussi ?
45755 et y                           et y a un bib(e)ron ici
45755 bib(e)ron ici                  a un bib(e)ron ici ?
45762 prend aussi                    marie elle prend aussi un peu
45763 non eh                         ah ben non eh .
45766 as une                         toi t(u) as une tétine
45767 as une                         toi t(u) as une tétine ?
45782 est aussi                      c' est aussi pour maman ?
45785 ben il                         ben il a plusieurs bib(e)ron alors
45785 bib(e)ron alors                a plusieurs bib(e)ron alors ce
45788 donnes aussi                   tu lui donnes aussi ?
45791 as un                          qu(e) t(u) as un autre
45795 pas avec                       qu(i) est pas avec du
45798 pas où                        heuh j'sais pas où il est
45800 attend un                      on attend un peu ?
45824 ben on                         ben on va , on va
45824 verres alors                   remplir les verres alors .
45839 bonnes hein                    elles sont bonnes hein .
45840 veux aussi                     tu en veux aussi ?
45842 ben y                          des , ben y en
45844 carottes à                    mang(e)ra des carottes à midi
45865 poser à                       peux les poser à côté
45874 approches et                   tu t' approches et moins
45887 ben oui                        ah ben oui .
45897 maman elle                     ben maman elle peut pas trop
45900 loin hein                      il est loin hein déjà .
45903 et où                         et où est-ce qu' on a
45934 as aimé                       toi t(u) as aimé ça cet
45964 non il                         non il est pas tombé .
45968 plus haut                      plus en plus haut .
45969 pas aller                      on peut pas aller aussi haut
45969 aller aussi                    peut pas aller aussi haut
45974 fois elle                      vu des fois elle vole
45980 vois encore                    tu la vois encore ?
45981 très haut                     est très très haut là
45981 maintenant hein                haut là maintenant hein .
45988 groseilles à                  mh des groseilles à marie .
46014 est où                        il est où ?
46018 as aussi                       tu l' as aussi dans
46042 ben on                         bon ben on va tout mettre
46071 connais autrement              que tu connais autrement dans
46079 dis hein                       que tu dis hein .
46085 collant à                     est un collant à marie
46095 ben y                          et ben y en a des
46125 alors y                        alors y a combien d' éléphants
46131 alors on                       alors on recherche , heuh on
46143 non il                         non il était dans ta main
46146 pourrait être                 ça pourrait être un chien non
46151 as encore                      t(u) en as encore jamais vu
46156 bien à                        regarde bien à quoi i(l) ressemble
46160 met où                        on les met où les deux
46170 et i(l)                        i(l) pique et i(l) ah !
46171 puis en                        pique et puis en fait
46171 fait i(l)                      puis en fait i(l) pince
46173 pas une                        il a pas une bouche .
46175 et i(l)                        et i(l) pince les doigts .
46176 et il                          et il a blessé le monsieur
46179 ballon et                      un ballon et sur le ballon
46188 pas un                         tu reconnais pas un gros doudou
46194 pas il                         je sais pas il est
46195 sais où                       toi tu sais où il est
46196 sais où                       oui tu sais où il
46204 oiseaux hein                   à des oiseaux hein ?
46211 chausson à                    a un chausson à marie
46217 et où                         et où est-ce qu' il y
46218 vois une                       que tu vois une girafe
46221 et est-ce                      et est-ce que tu vois une
46221 vois une                       que tu vois une kokɔt
46224 vois une                       que tu vois une poule
46231 alors est-ce                   alors est-ce que tu vois une
46231 vois une                       que tu vois une co(cotte)
46235 comment on                     comment on l' appelle aussi la
46238 et est-ce                      et est-ce que tu as v(u)
46241 alors où                      alors où il est le lapin
46242 lapin et                       un lapin et le deuxième lapin
46267 non y                          non y a pas d' autres
46273 pas un                         c' est pas un hi han
46273 un hi                          est pas un hi han
46282 sais où                       tu sais où est-ce qu' il
46288 vraiment un                    est pas vraiment un hi
46288 un hi                          pas vraiment un hi han
46297 les oui                        les oui les doudous de didou
46310 mais autrement                 mais autrement .
46314 non elle                       non elle porte pas didou .
46329 non i(l)                       mh non i(l) porte pas non
46331 aurais un                      j' en aurais un p(e)tit
46333 et oui                         et oui .
46336 éléphant oui                 a l' éléphant oui .
